myid = 1	numprocs = 13
OMP_NUM_THREADS: 3
threads: 3
. . . 
file: '../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/rand02/tempread.dat' does not exist. Start the initialization.
-----
DIRECTORY	../data/Ntr3E3_t1E3_dtlog_Mtot3E-5_Mmax5E-18_ecc5E-2_frag_acc/
SUBDIRECTORY	rand
N_tr	3000
N_p	3
ECC_RATIO	5.0
STEP_INTERVAL	1.0E6
BREAK_TIME	14100.0
RAYLEIGH_DISTRIBUTION	1
FRAGMENTATION	1
COLLISION	1
COALESCENCE	1
ENERGY_FILE	1
ORBITALELEMENTS_FILE	1
POSI_VELO_FILE	0
POSI_VELO_ROT_FILE	0
COLLISION_FILE	1
EXECUTION_TIME	1
EXECUTION_TIME_FUNC	0
INTERACTION_ALL	0
INTERACTION_PLANET_TRACER	1
INTERACTION_TEST_PARTICLE	0
INDIRECT_TERM	1
EJECTION	0
ORBITING_SMALL_PARTICLE	1
ELIMINATE_PARTICLE	0
ETA	1.0E-2
ITE_MAX	2
PLANET_MASS	3.0E-6
PLANET_AXIS	1.0
PLANET_ECC	(0.01*5.0)
PLANET_INC	((0.01*5.0)*0.5)
PLANET_DENSITY	3.0
M_TOT	(3.0E-5*3)
ECC_RMS	(0.01*5.0)
INC_RMS	((0.01*5.0)*0.5)
DELTA_HILL	10.0
SEPARATE_HILL	5.0
DT_FRAGCHECK	2.0*3.14159265358979323846*0.1
GEOMETRIC_RATIO_FRAG	pow(10.0,1.0/8.0)
DELTA_R	0.01
DELTA_THETA	0.125*3.14159265358979323846
NEIGHBOR_MAX	200
DEPLETION_TIME_EXPLICIT	DEPLETION_TIME_EXPLICIT
RHO	3.0
EPSILON_FRAG	0.2
B_FRAG	(5.0/3.0)
Q_0_FRAG	9.5E8
P_FRAG	0.453
XI	0.01
M_MAX	5.00E-18
T_MAX	(2.0*3.14159265358979323846*1.0E3)
DT_LOG	1
DT_ENE	(2.0*3.14159265358979323846*1.0E-1)
GEOMETRIC_RATIO	pow(10.0,1.0/8.0)
GEOMETRIC_RATIO_LONGTERM	pow(10.0,1.0/128.0)
-----
alpha=1.67944	s_1=3.71665	s_2=12.6018	s_3=2.85931	h_0=3.58995e-05	Q_D=5.81724e-07
inner = 872,	center = 1087,	outer = 1037,	total = 3000
initial mass depletion timescale =1.610072e-01 [yr] (center)
-----
#step		Np	Ntr	i_sys	dt[i_sys]		t_tmp[yr]		t_sys[yr]
0.000000e+00	  3	  3000	     0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
i=839	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=839	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=839	inc is nan.
i=839	omega is nan.
i=839	Omega is nan.
i=840	ecc is nan.
i=840	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=840	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=840	inc is nan.
i=840	omega is nan.
i=840	Omega is nan.
i=841	ecc is nan.
i=841	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=841	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=841	inc is nan.
i=841	omega is nan.
i=841	Omega is nan.
i=842	ecc is nan.
i=842	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=842	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=842	inc is nan.
i=842	omega is nan.
i=842	Omega is nan.
i=843	ecc is nan.
i=843	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=843	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=843	inc is nan.
i=843	omega is nan.
i=843	Omega is nan.
i=844	ecc is nan.
i=844	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=844	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=844	inc is nan.
i=844	omega is nan.
i=844	Omega is nan.
i=845	ecc is nan.
i=845	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=845	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=845	inc is nan.
i=845	omega is nan.
i=845	Omega is nan.
i=846	ecc is nan.
i=846	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=846	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=846	inc is nan.
i=846	omega is nan.
i=846	Omega is nan.
i=847	ecc is nan.
i=847	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=847	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=847	inc is nan.
i=847	omega is nan.
i=847	Omega is nan.
i=848	ecc is nan.
i=848	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=848	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=848	inc is nan.
i=848	omega is nan.
i=848	Omega is nan.
i=849	ecc is nan.
i=849	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=849	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=849	inc is nan.
i=849	omega is nan.
i=849	Omega is nan.
i=850	ecc is nan.
i=850	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=850	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=850	inc is nan.
i=850	omega is nan.
i=850	Omega is nan.
i=851	ecc is nan.
i=851	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=851	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=851	inc is nan.
i=851	omega is nan.
i=851	Omega is nan.
i=852	ecc is nan.
i=852	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=852	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=852	inc is nan.
i=852	omega is nan.
i=852	Omega is nan.
i=853	ecc is nan.
i=853	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=853	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=853	inc is nan.
i=853	omega is nan.
i=853	Omega is nan.
i=854	ecc is nan.
i=854	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=854	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=854	inc is nan.
i=854	omega is nan.
i=854	Omega is nan.
i=855	ecc is nan.
i=855	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=855	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=855	inc is nan.
i=855	omega is nan.
i=855	Omega is nan.
i=856	ecc is nan.
i=856	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=856	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=856	inc is nan.
i=856	omega is nan.
i=856	Omega is nan.
i=857	ecc is nan.
i=857	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=857	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=857	inc is nan.
i=857	omega is nan.
i=857	Omega is nan.
i=858	ecc is nan.
i=858	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=858	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=858	inc is nan.
i=858	omega is nan.
i=858	Omega is nan.
i=859	ecc is nan.
i=859	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=859	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=859	inc is nan.
i=859	omega is nan.
i=859	Omega is nan.
i=860	ecc is nan.
i=860	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=860	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=860	inc is nan.
i=860	omega is nan.
i=860	Omega is nan.
i=861	ecc is nan.
i=861	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=861	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=861	inc is nan.
i=861	omega is nan.
i=861	Omega is nan.
i=862	ecc is nan.
i=862	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=862	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=862	inc is nan.
i=862	omega is nan.
i=862	Omega is nan.
i=863	ecc is nan.
i=863	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=863	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=863	inc is nan.
i=863	omega is nan.
i=863	Omega is nan.
i=864	ecc is nan.
i=864	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=864	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=864	inc is nan.
i=864	omega is nan.
i=864	Omega is nan.
i=865	ecc is nan.
i=865	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=865	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=865	inc is nan.
i=865	omega is nan.
i=865	Omega is nan.
i=866	ecc is nan.
i=866	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=866	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=866	inc is nan.
i=866	omega is nan.
i=866	Omega is nan.
i=867	ecc is nan.
i=867	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=867	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=867	inc is nan.
i=867	omega is nan.
i=867	Omega is nan.
i=868	ecc is nan.
i=868	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=868	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=868	inc is nan.
i=868	omega is nan.
i=868	Omega is nan.
i=869	ecc is nan.
i=869	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=869	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=869	inc is nan.
i=869	omega is nan.
i=869	Omega is nan.
i=870	ecc is nan.
i=870	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=870	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=870	inc is nan.
i=870	omega is nan.
i=870	Omega is nan.
i=871	ecc is nan.
i=871	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=871	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=871	inc is nan.
i=871	omega is nan.
i=871	Omega is nan.
i=872	ecc is nan.
i=872	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=872	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=872	inc is nan.
i=872	omega is nan.
i=872	Omega is nan.
i=873	ecc is nan.
i=873	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=873	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=873	inc is nan.
i=873	omega is nan.
i=873	Omega is nan.
i=874	ecc is nan.
i=874	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=874	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=874	inc is nan.
i=874	omega is nan.
i=874	Omega is nan.
i=875	ecc is nan.
i=875	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=875	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=875	inc is nan.
i=875	omega is nan.
i=875	Omega is nan.
i=876	ecc is nan.
i=876	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=876	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=876	inc is nan.
i=876	omega is nan.
i=876	Omega is nan.
i=877	ecc is nan.
i=877	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=877	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=877	inc is nan.
i=877	omega is nan.
i=877	Omega is nan.
i=878	ecc is nan.
i=878	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=878	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=878	inc is nan.
i=878	omega is nan.
i=878	Omega is nan.
i=879	ecc is nan.
i=879	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=879	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=879	inc is nan.
i=879	omega is nan.
i=879	Omega is nan.
i=880	ecc is nan.
i=880	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=880	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=880	inc is nan.
i=880	omega is nan.
i=880	Omega is nan.
i=881	ecc is nan.
i=881	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=881	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=881	inc is nan.
i=881	omega is nan.
i=881	Omega is nan.
i=882	ecc is nan.
i=882	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=882	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=882	inc is nan.
i=882	omega is nan.
i=882	Omega is nan.
i=883	ecc is nan.
i=883	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=883	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=883	inc is nan.
i=883	omega is nan.
i=883	Omega is nan.
i=884	ecc is nan.
i=884	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=884	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=884	inc is nan.
i=884	omega is nan.
i=884	Omega is nan.
i=885	ecc is nan.
i=885	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=885	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=885	inc is nan.
i=885	omega is nan.
i=885	Omega is nan.
i=886	ecc is nan.
i=886	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=886	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=886	inc is nan.
i=886	omega is nan.
i=886	Omega is nan.
i=887	ecc is nan.
i=887	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=887	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=887	inc is nan.
i=887	omega is nan.
i=887	Omega is nan.
i=888	ecc is nan.
i=888	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=888	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=888	inc is nan.
i=888	omega is nan.
i=888	Omega is nan.
i=889	ecc is nan.
i=889	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=889	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=889	inc is nan.
i=889	omega is nan.
i=889	Omega is nan.
i=890	ecc is nan.
i=890	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=890	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=890	inc is nan.
i=890	omega is nan.
i=890	Omega is nan.
i=891	ecc is nan.
i=891	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=891	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=891	inc is nan.
i=891	omega is nan.
i=891	Omega is nan.
i=892	ecc is nan.
i=892	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=892	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=892	inc is nan.
i=892	omega is nan.
i=892	Omega is nan.
i=893	ecc is nan.
i=893	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=893	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=893	inc is nan.
i=893	omega is nan.
i=893	Omega is nan.
i=894	ecc is nan.
i=894	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=894	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=894	inc is nan.
i=894	omega is nan.
i=894	Omega is nan.
i=895	ecc is nan.
i=895	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=895	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=895	inc is nan.
i=895	omega is nan.
i=895	Omega is nan.
i=896	ecc is nan.
i=896	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=896	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=896	inc is nan.
i=896	omega is nan.
i=896	Omega is nan.
i=897	ecc is nan.
i=897	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=897	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=897	inc is nan.
i=897	omega is nan.
i=897	Omega is nan.
i=898	ecc is nan.
i=898	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=898	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=898	inc is nan.
i=898	omega is nan.
i=898	Omega is nan.
i=899	ecc is nan.
i=899	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=899	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=899	inc is nan.
i=899	omega is nan.
i=899	Omega is nan.
i=900	ecc is nan.
i=900	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=900	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=900	inc is nan.
i=900	omega is nan.
i=900	Omega is nan.
i=901	ecc is nan.
i=901	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=901	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=901	inc is nan.
i=901	omega is nan.
i=901	Omega is nan.
i=902	ecc is nan.
i=902	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=902	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=902	inc is nan.
i=902	omega is nan.
i=902	Omega is nan.
i=903	ecc is nan.
i=903	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=903	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=903	inc is nan.
i=903	omega is nan.
i=903	Omega is nan.
i=904	ecc is nan.
i=904	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=904	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=904	inc is nan.
i=904	omega is nan.
i=904	Omega is nan.
i=905	ecc is nan.
i=905	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=905	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=905	inc is nan.
i=905	omega is nan.
i=905	Omega is nan.
i=906	ecc is nan.
i=906	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=906	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=906	inc is nan.
i=906	omega is nan.
i=906	Omega is nan.
i=907	ecc is nan.
i=907	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=907	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=907	inc is nan.
i=907	omega is nan.
i=907	Omega is nan.
i=908	ecc is nan.
i=908	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=908	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=908	inc is nan.
i=908	omega is nan.
i=908	Omega is nan.
i=909	ecc is nan.
i=909	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=909	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=909	inc is nan.
i=909	omega is nan.
i=909	Omega is nan.
i=910	ecc is nan.
i=910	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=910	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=910	inc is nan.
i=910	omega is nan.
i=910	Omega is nan.
i=911	ecc is nan.
i=911	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=911	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=911	inc is nan.
i=911	omega is nan.
i=911	Omega is nan.
i=912	ecc is nan.
i=912	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=912	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=912	inc is nan.
i=912	omega is nan.
i=912	Omega is nan.
i=913	ecc is nan.
i=913	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=913	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=913	inc is nan.
i=913	omega is nan.
i=913	Omega is nan.
i=914	ecc is nan.
i=914	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=914	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=914	inc is nan.
i=914	omega is nan.
i=914	Omega is nan.
i=915	ecc is nan.
i=915	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=915	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=915	inc is nan.
i=915	omega is nan.
i=915	Omega is nan.
i=916	ecc is nan.
i=916	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=916	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=916	inc is nan.
i=916	omega is nan.
i=916	Omega is nan.
i=917	ecc is nan.
i=917	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=917	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=917	inc is nan.
i=917	omega is nan.
i=917	Omega is nan.
i=918	ecc is nan.
i=918	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=918	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=918	inc is nan.
i=918	omega is nan.
i=918	Omega is nan.
i=919	ecc is nan.
i=919	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=919	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=919	inc is nan.
i=919	omega is nan.
i=919	Omega is nan.
i=920	ecc is nan.
i=920	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=920	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=920	inc is nan.
i=920	omega is nan.
i=920	Omega is nan.
i=921	ecc is nan.
i=921	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=921	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=921	inc is nan.
i=921	omega is nan.
i=921	Omega is nan.
i=922	ecc is nan.
i=922	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=922	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=922	inc is nan.
i=922	omega is nan.
i=922	Omega is nan.
i=923	ecc is nan.
i=923	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=923	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=923	inc is nan.
i=923	omega is nan.
i=923	Omega is nan.
i=924	ecc is nan.
i=924	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=924	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=924	inc is nan.
i=924	omega is nan.
i=924	Omega is nan.
i=925	ecc is nan.
i=925	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=925	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=925	inc is nan.
i=925	omega is nan.
i=925	Omega is nan.
i=926	ecc is nan.
i=926	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=926	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=926	inc is nan.
i=926	omega is nan.
i=926	Omega is nan.
i=927	ecc is nan.
i=927	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=927	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=927	inc is nan.
i=927	omega is nan.
i=927	Omega is nan.
i=928	ecc is nan.
i=928	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=928	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=928	inc is nan.
i=928	omega is nan.
i=928	Omega is nan.
i=929	ecc is nan.
i=929	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=929	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=929	inc is nan.
i=929	omega is nan.
i=929	Omega is nan.
i=930	ecc is nan.
i=930	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=930	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=930	inc is nan.
i=930	omega is nan.
i=930	Omega is nan.
i=931	ecc is nan.
i=931	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=931	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=931	inc is nan.
i=931	omega is nan.
i=931	Omega is nan.
i=932	ecc is nan.
i=932	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=932	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=932	inc is nan.
i=932	omega is nan.
i=932	Omega is nan.
i=933	ecc is nan.
i=933	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=933	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=933	inc is nan.
i=933	omega is nan.
i=933	Omega is nan.
i=934	ecc is nan.
i=934	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=934	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=934	inc is nan.
i=934	omega is nan.
i=934	Omega is nan.
i=935	ecc is nan.
i=935	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=935	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=935	inc is nan.
i=935	omega is nan.
i=935	Omega is nan.
i=936	ecc is nan.
i=936	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=936	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=936	inc is nan.
i=936	omega is nan.
i=936	Omega is nan.
i=937	ecc is nan.
i=937	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=937	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=937	inc is nan.
i=937	omega is nan.
i=937	Omega is nan.
i=938	ecc is nan.
i=938	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=938	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=938	inc is nan.
i=938	omega is nan.
i=938	Omega is nan.
i=939	ecc is nan.
i=939	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=939	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=939	inc is nan.
i=939	omega is nan.
i=939	Omega is nan.
i=940	ecc is nan.
i=940	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=940	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=940	inc is nan.
i=940	omega is nan.
i=940	Omega is nan.
i=941	ecc is nan.
i=941	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=941	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=941	inc is nan.
i=941	omega is nan.
i=941	Omega is nan.
i=942	ecc is nan.
i=942	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=942	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=942	inc is nan.
i=942	omega is nan.
i=942	Omega is nan.
i=943	ecc is nan.
i=943	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=943	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=943	inc is nan.
i=943	omega is nan.
i=943	Omega is nan.
i=944	ecc is nan.
i=944	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=944	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=944	inc is nan.
i=944	omega is nan.
i=944	Omega is nan.
i=945	ecc is nan.
i=945	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=945	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=945	inc is nan.
i=945	omega is nan.
i=945	Omega is nan.
i=946	ecc is nan.
i=946	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=946	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=946	inc is nan.
i=946	omega is nan.
i=946	Omega is nan.
i=947	ecc is nan.
i=947	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=947	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=947	inc is nan.
i=947	omega is nan.
i=947	Omega is nan.
i=948	ecc is nan.
i=948	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=948	Q is nan.	[1]=-nan	[2]=-nan	[3]=-nan
i=948	inc is nan.
i=948	omega is nan.
i=948	Omega is nan.
i=949	ecc is nan.
i=949	P is nan.	[1]=-nan	[2]=-nan	[3]=-nan
